CustomerID,Age,Gender,Location,DeviceType,TrafficSource,PagesViewed,TimeOnSite,ProductsViewed,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,EmailClicked,AdClicked,ReviewScoreViewed,DaysSinceLastVisit,SessionCount,Purchase
279,36,Female,West,Tablet,Search,10,398.8,5,1,3,11.39,0,1,0,3.85,32,7,1
280,31,Female,North,Desktop,Social,9,268.9,3,3,0,105.72,1,0,0,4.27,11,4,1
281,36,Female,North,Desktop,Search,7,175.8,7,0,4,97.15,0,0,0,3.81,23,4,1
282,42,Female,West,Desktop,Social,6,83.7,6,2,1,19.47,0,1,1,4.24,4,1,1
283,52,Female,West,Mobile,Ad,12,261.1,2,1,4,23.54,1,0,0,4.3,11,4,1
284,21,Male,Central,Mobile,Search,8,40.0,7,2,4,99.7,0,0,0,3.92,9,6,0
285,58,Male,South,Desktop,Social,8,34.0,4,3,1,74.69,0,1,1,2.51,0,3,1
286,16,Female,Central,Mobile,Direct,7,356.6,5,1,3,15.28,0,1,0,4.32,2,4,1
287,33,Male,East,Mobile,Search,12,57.8,7,1,1,62.22,0,0,0,4.05,17,4,1
288,41,Male,West,Desktop,Ad,8,206.1,6,1,1,32.16,1,1,0,3.2,19,6,0
289,38,Male,East,Mobile,Social,9,228.2,5,2,0,83.97,1,1,1,3.52,7,3,1
290,28,Male,North,Desktop,Ad,8,460.4,10,2,4,14.08,1,0,1,3.25,2,6,1
291,33,Female,Central,Tablet,Search,12,154.5,4,0,1,29.6,1,0,0,3.58,0,3,0
292,30,Male,North,Mobile,Search,10,131.3,6,2,3,14.95,0,0,0,4.12,18,2,1
293,29,Male,South,Mobile,Social,8,82.2,7,0,0,36.89,0,0,0,3.57,13,3,1
294,44,Female,West,Mobile,Social,10,325.3,5,0,2,102.02,0,1,0,4.55,16,5,1
295,39,Female,East,Mobile,Direct,6,81.6,5,1,1,,0,0,0,4.69,3,4,0
296,27,Male,Central,Mobile,Search,6,377.0,2,1,1,,0,0,1,3.15,2,2,1
297,45,Female,East,Mobile,Email,6,168.4,5,0,3,7.74,0,0,0,3.39,9,2,1
298,38,Other,South,Mobile,Search,8,240.4,4,0,3,17.71,1,0,1,2.84,3,3,1
299,44,Female,Central,Mobile,Direct,11,26.8,4,0,1,176.62,0,0,0,3.08,9,6,0
300,42,Male,North,Desktop,Direct,11,170.1,5,1,2,18.61,1,0,1,3.23,24,4,1
301,26,Female,Central,Desktop,Social,6,684.8,4,3,1,83.59,1,0,0,3.75,3,2,1
302,29,Male,South,Desktop,Search,6,204.2,9,0,2,40.68,0,0,0,3.89,6,4,1
303,43,Male,Central,Mobile,Email,4,63.1,2,3,4,59.82,0,0,0,4.45,22,3,0
304,42,Female,North,Mobile,Search,12,565.6,4,1,1,27.96,0,0,0,3.21,8,1,1
305,35,Male,East,Desktop,Search,7,56.9,1,0,1,38.67,0,0,0,3.41,13,4,0
306,36,Female,Central,Mobile,Email,10,254.2,6,0,4,50.53,0,0,0,3.45,4,5,1
307,49,Female,East,Mobile,Ad,5,82.3,6,1,0,45.54,0,0,0,4.89,31,7,0
308,28,Female,West,Desktop,Ad,7,112.7,6,2,3,3.46,1,1,1,3.98,6,5,1
309,41,Male,West,Mobile,Email,10,201.3,7,2,0,23.6,0,0,0,3.63,9,5,0
310,33,Female,West,Mobile,Social,5,273.6,6,1,0,41.83,0,0,0,3.46,3,2,1
311,33,Female,Central,Desktop,Ad,8,155.2,6,2,2,6.63,1,1,1,4.34,3,4,1
312,47,Female,East,Tablet,Social,7,152.7,3,2,3,22.9,1,0,0,4.53,9,3,0
313,44,Male,North,Mobile,Social,8,208.2,7,1,0,47.71,0,0,0,3.63,3,4,1
314,44,Male,North,Mobile,Ad,4,76.5,1,3,0,37.6,0,1,0,4.9,75,3,1
315,49,Female,South,Desktop,Search,8,157.2,8,4,0,36.97,0,1,0,4.28,12,2,1
316,35,Female,North,Desktop,Search,10,63.4,5,0,3,73.96,0,0,1,4.41,1,1,1
317,43,Male,East,Mobile,Email,7,353.4,3,1,1,17.65,1,1,0,4.76,1,6,1
318,32,Female,North,Desktop,Search,10,492.0,10,3,3,,0,0,0,4.29,9,2,1
319,39,Male,North,Tablet,Social,9,137.2,8,2,0,35.95,0,0,0,3.12,1,4,0
320,34,Male,North,Mobile,Social,6,240.8,5,0,3,73.23,0,0,0,3.79,21,2,1
321,36,Male,Central,Tablet,Social,9,149.5,7,1,3,52.19,0,0,0,4.09,18,3,0
322,42,Female,East,Tablet,Ad,12,67.4,5,1,4,17.3,0,1,0,4.43,21,3,0
323,26,Male,South,Mobile,Search,6,200.8,8,2,0,296.04,1,0,0,4.13,21,5,1
324,58,Male,Central,Desktop,Social,10,275.1,7,1,2,,0,1,0,3.75,3,4,1
325,24,Male,North,Mobile,Search,8,90.1,7,2,2,53.12,0,1,0,3.83,34,5,0
326,22,Female,Central,Desktop,Email,14,345.4,10,1,2,5.84,1,1,0,4.3,27,4,1
327,48,Female,East,Desktop,Direct,10,74.1,5,1,1,99.84,0,1,0,4.57,12,2,0
328,44,Female,North,Mobile,Social,9,249.3,7,2,0,40.5,0,0,1,4.11,4,4,1
329,42,Male,West,Desktop,Search,9,237.9,7,2,3,63.49,0,0,0,3.46,35,3,1
330,42,Male,West,Desktop,Email,8,278.1,6,2,2,11.85,0,0,0,4.94,22,6,1
331,35,Female,East,Mobile,Social,7,46.4,6,1,0,47.07,0,0,0,3.81,0,7,0
332,25,Female,Central,Mobile,Search,15,40.9,8,3,3,48.3,0,0,0,3.56,8,5,1
333,36,Female,North,Mobile,Social,11,107.0,1,2,0,5.26,0,0,0,3.19,7,4,1
334,28,Male,South,Desktop,Social,6,465.6,1,0,0,18.94,0,0,0,4.06,14,5,1
335,46,Male,North,Tablet,Ad,13,14.1,6,0,2,48.44,0,1,1,5.0,4,4,1
336,33,Female,North,Desktop,Direct,10,264.7,1,1,3,38.64,0,0,0,3.93,34,3,1
337,26,Female,South,Mobile,Direct,14,310.1,3,0,0,62.79,1,0,0,4.26,2,4,1
338,31,Female,Central,Mobile,Ad,9,318.8,6,1,2,24.9,1,0,0,4.64,5,3,1
339,40,Male,North,Mobile,Direct,12,76.6,10,2,3,28.05,1,0,0,3.91,4,3,0
340,29,Male,East,Mobile,Ad,7,11.4,3,5,2,31.6,1,0,0,3.47,2,2,0
341,26,Male,East,Mobile,Search,10,520.5,4,0,0,39.26,1,1,0,2.99,7,7,1
342,38,Female,Central,Mobile,Social,8,61.4,1,1,0,55.79,0,1,0,3.67,4,3,0
343,38,Male,Central,Mobile,Direct,4,303.7,8,2,5,31.63,0,0,0,4.0,11,4,1
344,29,Female,West,Tablet,Email,6,184.2,3,0,0,59.13,0,0,0,4.6,42,5,0
345,30,Male,Central,Desktop,Search,7,344.0,3,2,2,71.89,0,1,0,4.16,1,2,1
346,38,Female,West,Desktop,Social,7,158.6,5,1,2,40.05,1,0,0,4.03,23,4,1
347,19,Male,Central,Mobile,Social,6,172.9,6,1,1,110.36,1,1,0,4.11,27,4,0
348,20,Male,West,Tablet,Search,7,98.1,4,1,2,11.69,0,1,0,3.65,1,2,0
349,27,Male,North,Desktop,Social,7,198.0,3,2,2,21.84,0,0,1,2.68,7,4,1
350,33,Male,South,Desktop,Social,11,111.8,8,2,2,41.84,0,0,0,4.59,29,2,1
351,38,Female,West,Mobile,Ad,10,60.1,4,0,2,18.24,0,0,1,4.71,13,4,0
352,51,Female,South,Mobile,Direct,10,72.7,3,0,0,60.84,0,1,0,4.16,12,5,0
353,44,Male,South,Mobile,Direct,12,256.6,5,0,2,40.21,0,0,0,4.85,6,4,1
354,33,Female,East,Mobile,Ad,5,166.0,7,1,5,119.27,1,0,1,4.67,1,4,1
355,35,Female,Central,Desktop,Social,5,314.2,3,2,3,28.8,0,0,1,3.78,6,4,1
356,24,Female,North,Tablet,Social,6,57.5,5,2,1,41.07,0,0,0,3.13,0,3,0
357,35,Male,West,Mobile,Search,9,277.2,3,2,2,35.24,1,0,0,4.16,6,8,1
358,32,Female,West,Mobile,Ad,6,75.2,5,2,1,34.37,1,0,0,3.63,39,2,1
359,39,Female,Central,Desktop,Search,6,419.3,4,2,0,112.96,0,1,0,4.74,25,2,1
360,26,Female,Central,Mobile,Direct,11,137.8,3,1,1,52.08,1,0,1,3.79,3,3,1
361,41,Female,West,Desktop,Social,11,48.3,4,2,0,12.62,1,0,0,4.46,8,3,1
362,52,Male,East,Desktop,Ad,7,97.6,6,2,2,54.6,1,1,0,3.32,22,5,1
363,34,Other,North,Mobile,Social,17,81.4,5,1,4,13.85,1,0,0,2.1,50,4,0
364,39,Male,East,Desktop,Direct,11,372.4,3,0,4,25.66,0,0,0,,13,4,1
365,43,Female,West,Mobile,Search,11,179.8,6,2,1,46.26,0,1,0,3.43,5,3,0
366,31,Male,Central,Desktop,Search,7,280.7,4,3,1,82.97,0,0,1,4.67,12,2,1
367,37,Male,West,Desktop,Email,7,255.2,2,2,4,37.66,0,1,0,3.99,47,6,1
368,35,Female,North,Desktop,Ad,12,496.9,6,0,1,59.8,0,0,0,2.86,19,3,1
369,36,Male,East,Mobile,Social,7,212.1,4,1,2,8.45,0,0,0,3.69,0,4,0
370,26,Male,South,Mobile,Ad,13,132.8,4,0,0,35.39,0,1,0,3.98,20,6,1
371,35,Male,North,Mobile,Direct,14,69.2,8,0,4,69.64,0,0,0,4.08,18,4,1
372,40,Male,North,Mobile,Direct,15,69.0,3,1,1,57.0,0,1,0,2.93,24,3,1
373,51,Female,North,Desktop,Social,12,38.8,1,0,1,99.17,0,0,1,2.66,20,7,1
374,46,Female,Central,Mobile,Social,9,47.2,6,0,1,55.03,0,0,0,4.9,5,4,1
375,59,Male,South,Desktop,Search,18,91.7,5,0,2,96.25,0,0,1,4.39,61,2,0
376,27,Female,South,Mobile,Ad,8,67.7,5,2,0,81.23,1,0,0,4.68,15,5,1
377,45,Female,Central,Mobile,Ad,8,297.2,7,1,2,68.07,0,0,0,3.52,28,3,1
378,37,Male,South,Desktop,Direct,10,55.3,3,2,1,27.9,0,1,0,4.69,0,6,1
379,59,Male,North,Mobile,Search,11,166.4,7,2,1,92.68,0,1,0,4.23,5,3,1
380,26,Female,South,Desktop,Search,9,101.3,3,1,1,48.6,1,0,0,4.08,33,7,0
381,26,Male,North,Mobile,Ad,8,246.5,4,0,2,31.35,0,0,0,2.45,1,5,1
382,28,Male,North,Tablet,Search,7,84.7,1,0,2,11.53,1,0,0,4.47,5,5,0
383,16,Male,North,Desktop,Direct,9,118.5,1,6,3,19.21,0,0,1,4.32,1,4,1
384,29,Female,East,Desktop,Social,8,39.2,7,1,1,25.29,0,0,1,3.99,2,9,0
385,27,Female,North,Mobile,Social,9,138.9,2,0,3,75.49,1,0,0,3.89,9,3,1
386,37,Female,South,Mobile,Direct,11,194.9,8,2,0,20.14,1,1,0,4.26,6,4,1
387,39,Female,Central,Tablet,Search,6,84.7,1,0,1,27.15,1,0,1,3.11,40,6,0
388,56,Female,East,Desktop,Social,10,192.8,5,0,3,23.36,1,0,0,4.75,5,8,1
389,45,Female,Central,Mobile,Ad,10,51.1,6,2,1,45.5,0,0,0,3.86,21,5,0
390,29,Female,East,Mobile,Email,10,118.2,9,2,3,27.39,1,0,1,2.54,3,3,1
391,25,Male,South,Mobile,Direct,8,190.1,6,1,2,91.63,1,1,0,4.7,0,3,1
392,40,Female,West,Mobile,Direct,11,101.7,8,1,0,18.7,0,0,1,3.87,8,6,0
393,20,Male,North,Desktop,Search,8,302.4,7,1,2,16.62,1,1,0,4.94,17,5,1
394,55,Male,North,Mobile,Search,4,160.9,4,2,2,53.0,0,0,0,3.26,21,6,1
395,48,Female,West,Mobile,Social,12,121.9,3,4,2,105.46,1,0,0,4.33,1,2,0
396,30,Male,East,Desktop,Social,16,216.1,5,0,1,16.93,0,0,1,4.41,14,1,0
397,16,Male,West,Mobile,Social,9,326.5,4,4,2,18.25,0,0,0,4.36,3,2,1
398,50,Female,Central,Desktop,Direct,11,72.3,6,3,1,66.87,1,1,0,4.14,11,5,1
399,34,Male,South,Tablet,Search,5,198.8,2,0,0,26.46,0,0,0,3.95,33,6,1
400,49,Female,East,Mobile,Email,10,193.3,7,0,1,33.34,0,0,0,3.75,1,4,0
401,17,Male,East,Desktop,Search,8,213.6,5,0,0,39.78,0,1,0,4.24,14,4,1
402,28,Female,Central,Mobile,Search,17,131.2,4,2,4,94.32,0,0,0,4.89,9,5,1
403,35,Male,Central,Mobile,Social,5,369.8,4,1,2,93.02,0,0,0,,1,2,1
404,36,Female,Central,Mobile,Direct,9,119.7,3,4,2,37.0,0,0,1,3.33,26,5,0
405,30,Male,South,Mobile,Search,7,146.2,5,1,3,32.57,0,0,0,3.02,57,3,0
406,42,Female,West,Mobile,Email,3,307.1,5,0,0,35.47,0,1,0,4.06,25,3,1
407,23,Male,South,Mobile,Email,9,65.9,8,2,2,95.34,0,0,0,4.01,4,5,0
408,33,Male,North,Desktop,Search,9,338.0,7,1,2,27.95,0,1,0,4.48,5,2,1
409,36,Female,Central,Desktop,Social,7,436.6,3,2,0,72.21,0,0,0,3.44,19,3,1
410,41,Male,North,Tablet,Ad,9,61.2,1,0,1,51.13,1,0,1,3.86,14,4,1
411,43,Female,Central,Desktop,Social,10,4.0,2,0,0,35.31,0,1,1,4.56,6,4,1
412,23,Male,North,Mobile,Search,10,204.5,6,1,0,25.16,0,0,0,4.21,4,3,0
413,18,Male,West,Mobile,Email,5,262.6,8,2,2,11.76,0,1,1,3.63,6,4,1
414,49,Male,South,Mobile,Email,5,192.3,7,2,0,37.08,0,1,0,3.98,21,5,0
415,39,Male,South,Mobile,Search,7,376.9,4,1,1,55.79,0,1,0,3.0,24,8,1
416,27,Female,North,Desktop,Search,7,277.5,8,1,1,46.17,0,1,1,4.0,6,1,0
417,52,Female,East,Mobile,Search,8,221.6,3,0,2,69.96,0,0,0,3.89,13,3,1
418,36,Female,South,Mobile,Search,6,91.5,5,1,2,28.78,1,0,0,4.06,1,5,0
419,48,Male,West,Mobile,Search,5,93.6,6,1,2,12.12,1,0,0,3.82,7,5,1
420,36,Female,North,Mobile,Social,13,245.3,3,1,0,37.73,0,0,0,4.01,11,5,0
421,58,Male,North,Mobile,Social,4,847.7,2,3,2,153.37,0,0,0,4.56,38,2,1
422,54,Male,North,Mobile,Ad,15,213.8,6,0,0,34.08,1,1,0,4.24,1,3,1
423,32,Female,South,Desktop,Email,5,44.6,3,0,0,35.56,1,0,0,,22,3,0
424,46,Male,West,Mobile,Ad,10,231.9,4,2,4,37.09,0,0,0,4.67,14,3,1
425,42,Female,Central,Desktop,Social,7,224.7,3,1,0,48.21,0,1,0,3.47,5,3,1
426,50,Female,South,Mobile,Search,11,311.7,6,1,0,26.32,0,0,0,4.14,20,3,1
427,24,Male,East,Mobile,Social,12,115.7,4,1,1,12.36,0,0,0,3.57,2,2,0
428,43,Female,West,Desktop,Direct,9,9.3,8,2,2,67.67,1,0,0,3.59,17,6,1
429,47,Female,South,Desktop,Search,15,132.3,5,0,2,76.53,0,1,0,4.88,0,5,1
430,16,Male,South,Mobile,Search,9,251.2,3,2,4,51.48,0,0,1,5.0,4,7,1
431,22,Female,East,Desktop,Social,12,117.0,3,0,1,86.61,1,0,0,3.93,5,3,1
432,16,Other,North,Mobile,Social,8,272.9,6,1,2,160.77,1,1,0,3.96,1,2,1
433,32,Other,North,Mobile,Social,8,274.7,4,0,1,61.65,1,0,0,3.66,5,6,1
434,43,Female,North,Desktop,Search,9,304.1,4,2,1,57.02,0,0,0,3.67,22,3,1
435,52,Female,West,Desktop,Search,7,80.9,4,2,1,59.61,1,0,0,3.65,0,2,1
436,36,Male,North,Mobile,Email,5,74.7,4,2,2,51.5,1,1,0,3.24,9,2,0
437,53,Female,North,Mobile,Social,13,330.3,8,1,4,70.88,1,1,0,3.35,11,2,1
438,20,Female,South,Desktop,Email,10,84.7,4,1,1,15.69,0,0,0,3.49,21,4,0
439,16,Male,North,Mobile,Social,6,70.8,1,2,0,32.31,0,0,0,4.16,38,2,0
440,34,Female,North,Mobile,Social,10,139.1,8,0,0,51.9,1,0,1,4.13,20,6,0
441,39,Male,Central,Mobile,Search,8,168.4,8,0,0,71.75,0,1,0,4.12,18,2,0
442,35,Female,North,Tablet,Social,7,106.7,6,0,1,31.4,0,0,0,3.76,18,5,1
443,16,Female,West,Mobile,Search,8,137.4,4,0,1,7.5,1,0,0,3.43,2,6,0
444,34,Female,South,Desktop,Social,9,38.4,4,0,6,26.92,1,1,0,3.95,25,2,1
445,21,Other,West,Desktop,Email,11,38.2,9,1,1,44.73,1,0,0,3.38,1,5,0
446,42,Male,East,Mobile,Search,11,261.6,5,2,1,,0,0,0,4.04,2,1,1
447,39,Male,South,Desktop,Search,8,85.1,7,3,0,108.25,0,0,0,4.97,10,4,1
448,25,Female,Central,Tablet,Search,8,260.7,5,1,0,42.38,0,1,0,5.0,53,4,1
449,29,Female,East,Mobile,Search,5,211.7,4,1,1,55.45,1,0,0,3.39,21,5,1
450,23,Female,Central,Mobile,Social,8,3.7,2,0,0,30.18,0,0,1,4.09,2,3,1
451,34,Male,South,Tablet,Ad,5,317.0,5,2,6,77.29,0,1,0,4.11,1,4,1
452,46,Male,Central,Desktop,Social,11,225.2,3,1,2,99.64,0,0,1,4.23,14,2,1
453,24,Male,West,Mobile,Social,10,171.7,4,1,1,41.82,0,0,1,3.61,1,4,0
454,41,Female,Central,Desktop,Email,8,303.9,4,2,0,98.07,0,1,0,5.0,3,5,1
455,29,Male,East,Desktop,Email,11,96.9,4,1,1,61.12,1,0,1,3.01,20,4,0
456,26,Female,East,Desktop,Ad,5,152.1,3,1,2,27.24,0,0,1,3.54,14,6,1
457,34,Other,West,Tablet,Ad,9,10.1,4,2,1,143.7,0,0,0,4.02,3,1,1
458,24,Female,Central,Mobile,Direct,9,273.8,4,0,2,56.84,0,0,1,4.04,4,9,1
459,29,Male,Central,Mobile,Ad,6,24.6,4,1,1,50.66,0,0,0,3.66,6,5,0
460,22,Female,South,Desktop,Search,8,86.9,8,3,0,35.27,1,0,0,2.44,21,2,1
461,57,Female,West,Mobile,Email,10,166.8,2,1,5,65.39,1,0,0,3.06,7,8,1
462,35,Male,North,Desktop,Ad,7,506.6,4,1,0,131.65,0,0,0,4.53,17,4,1
463,27,Female,East,Mobile,Email,13,82.0,4,2,0,32.13,1,0,1,5.0,19,3,1
464,37,Female,North,Mobile,Ad,11,179.6,6,4,1,9.65,0,0,0,2.78,12,4,0
465,34,Male,South,Mobile,Search,12,239.6,7,1,1,13.82,0,0,1,3.6,21,4,1
466,33,Male,Central,Desktop,Social,8,323.2,4,1,0,63.61,1,0,0,3.45,2,3,1
467,42,Male,North,Desktop,Ad,8,281.2,5,1,0,18.04,1,0,1,3.78,12,5,1
468,43,Female,West,Mobile,Social,8,238.6,6,1,0,,0,0,0,3.4,38,2,1
469,29,Male,East,Mobile,Direct,10,49.0,8,2,1,15.32,1,1,0,5.0,6,5,0
470,29,Male,North,Mobile,Search,6,158.4,6,1,1,37.0,0,0,0,3.36,2,6,1
471,32,Female,South,Desktop,Email,9,83.7,3,2,1,159.15,0,0,0,3.83,6,3,1
472,16,Male,East,Mobile,Ad,10,157.9,5,1,1,23.23,1,0,0,3.98,6,6,1
473,18,Female,North,Desktop,Social,3,81.1,3,1,2,65.26,1,0,1,4.25,36,6,0
474,50,Female,West,Mobile,Search,9,75.3,1,2,1,146.71,1,1,0,4.09,44,3,1
475,53,Female,Central,Mobile,Search,5,261.3,6,0,2,69.56,1,0,0,4.03,15,2,1
476,32,Female,North,Desktop,Ad,17,112.2,1,2,2,49.76,0,1,0,4.03,12,3,1
477,41,Male,North,Mobile,Direct,7,110.2,8,1,1,65.29,0,0,1,3.7,7,4,1
478,38,Male,East,Mobile,Search,14,30.9,3,1,1,19.34,1,1,0,3.8,13,6,1
479,69,Male,West,Mobile,Search,8,321.5,3,2,2,18.9,0,1,0,4.03,2,5,1
480,47,Male,South,Mobile,Direct,7,326.4,5,0,1,33.73,0,0,0,4.04,27,4,1
481,34,Female,North,Mobile,Direct,7,17.4,5,0,2,30.63,0,0,0,3.76,0,8,1
482,24,Male,East,Mobile,Search,3,404.7,4,1,3,110.96,0,1,1,3.4,2,5,1
483,17,Male,Central,Desktop,Social,10,49.7,2,0,4,21.32,0,1,0,3.46,8,7,0
484,37,Female,South,Desktop,Direct,6,382.6,9,0,0,70.97,0,0,1,3.73,3,5,1
485,27,Male,East,Desktop,Social,5,242.0,8,0,3,109.54,0,0,1,2.9,14,3,1
486,19,Other,Central,Mobile,Ad,7,160.1,6,2,3,24.87,1,1,1,4.65,51,2,1
487,28,Male,West,Desktop,Social,10,76.4,6,3,2,,1,0,0,3.86,34,3,0
488,23,Male,West,Desktop,Email,5,337.6,6,1,1,21.22,1,0,1,4.02,32,4,1
489,54,Female,East,Mobile,Social,6,249.5,3,3,1,84.23,0,0,0,5.0,2,3,1
490,45,Female,Central,Desktop,Ad,8,209.1,5,1,0,72.98,0,1,1,4.48,12,3,1
491,35,Female,West,Tablet,Social,7,271.6,7,1,0,,0,0,0,4.1,57,4,1
492,51,Male,Central,Mobile,Search,7,114.0,3,3,3,140.32,0,0,0,3.45,11,3,1
493,36,Male,West,Tablet,Social,18,245.0,9,4,0,36.97,0,1,0,4.14,6,4,1
494,26,Other,West,Mobile,Ad,7,165.0,7,0,2,23.7,0,1,0,3.68,3,5,1
495,52,Female,South,Mobile,Social,14,87.3,5,2,2,22.31,1,0,0,4.42,15,4,0
496,41,Female,South,Mobile,Social,7,81.2,8,2,2,47.99,1,1,0,3.21,10,6,1
497,24,Male,West,Desktop,Social,9,288.2,3,1,1,17.68,1,0,0,3.96,2,2,0
498,33,Male,South,Mobile,Search,11,73.7,7,2,0,41.8,0,0,0,3.3,7,2,0
499,25,Female,East,Desktop,Search,7,41.2,9,0,3,34.12,1,0,0,3.77,15,7,0
500,20,Male,South,Desktop,Search,13,141.7,4,0,1,68.17,1,1,0,3.19,9,7,0
501,45,Male,West,Desktop,Email,10,655.2,3,1,2,50.54,1,0,0,3.4,20,5,1
502,56,Male,North,Mobile,Direct,9,219.1,5,0,4,26.17,0,0,0,4.1,11,3,1
503,20,Male,Central,Tablet,Direct,2,83.2,9,1,0,43.46,1,0,0,4.04,37,3,0
504,41,Female,East,Desktop,Ad,7,187.0,2,2,1,124.4,1,1,0,3.87,2,5,1
505,28,Other,North,Mobile,Social,3,418.9,7,1,2,29.47,1,0,0,3.24,3,5,1
506,30,Male,East,Desktop,Direct,13,218.7,3,2,1,47.79,0,0,0,4.34,2,3,1
507,28,Female,South,Desktop,Search,11,296.4,4,1,1,47.87,1,0,1,3.06,10,5,0
508,25,Female,South,Desktop,Search,9,253.5,7,0,1,25.55,0,0,1,3.79,7,4,1
509,36,Male,South,Mobile,Search,11,176.1,1,2,0,32.98,1,0,1,3.91,14,3,1
510,26,Female,North,Mobile,Social,6,228.9,7,2,2,52.16,1,0,0,4.25,16,4,1
511,38,Female,Central,Mobile,Search,10,224.4,2,1,0,85.72,0,0,0,4.01,2,4,1
512,34,Male,North,Mobile,Search,11,127.8,2,4,1,18.75,0,1,1,3.05,11,3,0
513,32,Female,West,Desktop,Email,9,41.0,7,1,0,130.65,0,0,0,3.78,17,3,0
514,25,Male,South,Tablet,Social,17,265.8,8,2,2,,0,0,0,3.56,12,3,1
515,29,Female,West,Tablet,Email,7,292.7,5,1,3,40.37,1,1,0,3.84,28,5,1
516,43,Male,South,Desktop,Social,10,114.5,7,2,0,14.67,0,1,0,3.85,25,4,0
517,41,Female,West,Desktop,Search,9,79.1,6,4,0,80.51,0,0,0,4.18,10,6,0
518,24,Female,West,Mobile,Search,12,177.0,3,2,1,25.43,0,0,1,4.51,6,2,1
519,36,Female,West,Desktop,Search,8,103.6,4,0,0,47.78,0,0,0,3.29,8,5,0
520,43,Male,North,Mobile,Search,12,174.6,5,0,0,36.19,0,0,0,4.67,48,4,0
521,17,Male,West,Mobile,Email,16,256.4,6,0,1,129.26,1,1,0,4.03,26,4,1
522,41,Female,South,Desktop,Direct,12,160.5,2,1,1,34.01,0,0,0,3.59,24,4,0
523,28,Male,North,Mobile,Social,6,204.5,2,1,2,126.05,0,0,0,4.21,13,5,1
524,41,Male,South,Mobile,Social,9,127.2,2,1,3,50.0,1,0,0,3.52,9,5,1
525,27,Other,East,Desktop,Direct,10,62.0,3,2,2,70.85,0,0,0,3.67,49,1,0
526,16,Female,East,Mobile,Search,7,170.7,5,2,2,53.87,0,1,0,2.85,0,3,1
527,17,Male,West,Mobile,Search,9,85.3,5,1,1,,1,0,0,4.35,3,7,1
528,36,Female,South,Mobile,Social,13,30.6,6,2,0,76.4,1,0,0,3.36,15,3,0
529,38,Female,South,Mobile,Email,6,176.2,7,0,2,39.02,0,0,0,5.0,3,3,0
530,25,Other,North,Mobile,Email,6,80.9,5,2,1,39.07,1,0,1,4.19,0,5,0
531,42,Male,West,Desktop,Direct,7,34.7,3,0,1,57.11,0,1,0,3.0,4,3,0
532,17,Female,East,Mobile,Search,10,358.1,1,1,3,59.38,0,0,0,3.99,3,2,1
533,34,Female,South,Desktop,Social,9,185.6,5,0,1,39.68,1,0,0,3.95,40,3,1
534,22,Male,West,Mobile,Search,9,371.3,4,2,1,37.78,0,0,0,3.5,21,5,1
535,28,Male,East,Mobile,Direct,7,74.2,5,1,0,104.02,0,1,0,4.12,12,3,0
536,36,Female,East,Desktop,Ad,12,43.0,3,1,1,68.09,1,0,0,3.77,8,3,1
537,26,Male,East,Desktop,Search,5,57.1,4,1,2,65.78,0,0,0,4.09,10,1,0
538,31,Female,West,Desktop,Search,9,178.7,7,2,2,53.17,0,1,0,5.0,13,2,1
539,46,Female,West,Tablet,Search,7,400.2,3,0,2,30.54,0,0,0,4.98,9,3,1
540,29,Male,South,Mobile,Search,7,176.5,6,2,0,70.36,1,1,1,3.76,4,3,1
541,44,Female,North,Mobile,Social,12,76.7,5,3,1,35.84,1,0,0,3.95,4,4,0
542,23,Female,North,Desktop,Social,4,167.2,8,1,2,26.06,1,1,0,3.66,10,1,1
543,41,Male,West,Mobile,Ad,11,165.4,5,1,3,59.3,0,0,0,2.9,5,3,0
544,51,Male,Central,Mobile,Social,10,226.9,6,1,1,20.02,0,0,0,3.49,2,4,1
545,16,Female,South,Mobile,Search,5,317.7,8,1,0,91.16,0,0,1,3.62,1,3,1
546,26,Male,North,Desktop,Search,14,114.3,5,2,2,119.34,0,0,0,4.12,0,6,0
547,41,Male,West,Mobile,Search,8,127.4,5,0,1,38.85,0,1,0,3.65,11,3,0
548,33,Female,Central,Mobile,Search,12,76.8,6,2,4,61.45,1,0,1,3.85,31,4,1
549,39,Male,Central,Mobile,Direct,7,180.4,5,0,6,33.18,0,0,0,3.6,4,4,1
550,28,Female,East,Desktop,Search,10,329.5,4,2,0,42.37,0,0,0,3.63,3,3,1
551,36,Female,Central,Mobile,Ad,6,232.0,5,0,2,85.42,0,0,1,2.81,43,6,1
552,33,Male,North,Mobile,Social,7,145.7,8,0,2,30.64,0,0,0,3.78,1,3,0
553,48,Other,North,Desktop,Social,8,33.8,6,0,1,101.34,0,0,1,3.94,3,2,1
554,38,Female,North,Tablet,Social,6,209.3,6,2,3,25.99,1,0,1,3.82,5,5,1
555,39,Female,West,Desktop,Email,12,65.8,4,1,0,53.25,0,0,0,3.35,10,4,0
556,30,Male,North,Desktop,Social,7,67.1,4,3,1,41.67,0,0,0,4.69,1,6,0
557,30,Female,East,Mobile,Social,10,74.8,5,1,1,6.56,1,0,0,3.63,19,2,0
558,30,Female,East,Mobile,Search,11,156.2,6,0,3,85.83,1,0,1,4.23,26,1,0
559,39,Female,South,Mobile,Ad,10,129.2,7,0,6,79.06,0,1,0,4.22,13,8,1
