customer_id,total_revenue,total_purchases,avg_rating,total_pages_viewed,total_time_on_site,total_cart_abandoned,total_sessions,cluster
1586,0.0,0,4.0,37,3493,2,4,0
1587,0.0,0,4.0,12,268,1,1,0
1588,0.0,0,4.0,2,220,0,1,0
1589,1146.6,1,4.333333333333333,29,1902,2,3,0
1591,0.0,0,4.0,59,3439,2,3,0
1592,0.0,0,4.0,26,2438,1,2,0
1593,0.0,0,4.0,39,5586,3,4,2
1594,0.0,0,4.0,77,6927,2,5,2
1595,253.56,1,3.0,32,2450,1,2,1
1596,0.0,0,4.0,24,1579,0,1,0
1597,0.0,0,4.0,57,3234,3,4,2
1598,0.0,0,4.0,63,5904,2,5,2
1599,3167.7400000000002,2,4.0,58,3022,2,4,2
1600,970.88,1,2.5,28,554,0,2,1
1601,1166.22,1,4.5,28,842,1,2,1
1602,0.0,0,4.0,35,1062,1,2,0
1603,0.0,0,4.0,2,522,1,1,0
1604,425.65,1,4.0,36,4848,1,5,2
1605,0.0,0,4.0,35,1886,1,2,0
1606,0.0,0,4.0,36,1433,1,2,0
1607,766.55,1,4.25,47,4305,2,4,2
1608,8634.02,4,3.8,62,3152,0,5,1
1609,0.0,0,4.0,22,1578,1,2,0
1610,0.0,0,4.0,23,94,0,1,0
1611,0.0,0,4.0,54,2097,3,5,2
1612,2539.1,1,4.0,25,823,1,2,1
1613,2440.56,2,3.3333333333333335,56,2747,1,3,1
1614,0.0,0,4.0,12,1690,1,2,0
1615,2330.22,1,4.2,82,3259,2,5,2
1616,0.0,0,4.0,34,847,2,2,0
1617,0.0,0,4.0,8,714,1,1,0
1618,1529.82,2,3.3333333333333335,44,2796,0,3,1
1619,0.0,0,4.0,18,1135,1,2,0
1620,4390.95,1,4.0,38,2760,2,3,1
1621,0.0,0,4.0,3,617,1,1,0
1622,1951.13,1,4.0,46,4353,0,4,1
1623,0.0,0,4.0,41,1804,1,3,0
1624,1483.5700000000002,2,4.0,52,3729,1,4,2
1625,0.0,0,4.0,28,731,1,2,0
1626,0.0,0,4.0,59,4129,3,5,2
1627,1327.0,1,5.0,22,802,0,1,1
1628,0.0,0,4.0,74,6137,5,6,2
1629,432.01,1,3.3333333333333335,49,2658,2,3,2
1630,0.0,0,4.0,34,1440,1,3,0
1631,2336.52,1,4.333333333333333,49,3833,0,3,1
1632,1683.59,2,3.8,62,4086,1,5,2
1633,0.0,0,4.0,7,1566,1,1,0
1634,0.0,0,4.0,66,4563,3,6,2
1635,1696.4,2,4.2,49,4453,3,5,2
1636,0.0,0,4.0,12,1625,1,2,0
1637,0.0,0,4.0,46,878,1,2,0
1638,0.0,0,4.0,27,1906,1,2,0
1639,0.0,0,4.0,35,1834,2,3,0
1640,765.98,1,4.0,36,2924,1,2,1
1641,1094.88,1,4.25,59,4817,3,4,2
1642,0.0,0,4.0,32,2681,0,2,0
1643,0.0,0,4.0,11,1949,2,2,0
1644,1552.99,2,3.5,35,3610,2,4,2
1645,3067.74,1,3.5,30,1687,1,2,1
1646,5386.24,2,3.875,104,4974,2,8,2
1647,3613.1000000000004,2,3.6666666666666665,31,3358,1,3,1
1648,0.0,0,4.0,23,2352,1,2,0
1649,1929.76,1,3.0,21,1693,1,2,1
1651,0.0,0,4.0,33,2038,0,2,0
1652,0.0,0,4.0,43,3174,2,4,0
1653,0.0,0,4.0,14,1105,1,1,0
1655,0.0,0,4.0,32,1962,1,2,0
1656,0.0,0,4.0,41,310,3,3,0
1657,1068.19,2,4.666666666666667,39,3273,1,3,1
1658,1048.12,1,4.0,38,2028,1,2,1
1659,809.91,1,3.4,53,3947,2,5,2
1660,0.0,0,4.0,19,1046,0,1,0
1661,10152.52,3,4.4,71,5855,1,5,1
1662,0.0,0,4.0,52,2518,2,3,0
1663,0.0,0,4.0,37,2665,1,3,0
1664,0.0,0,4.0,30,2033,1,2,0
1665,0.0,0,4.0,51,1908,2,3,0
1666,0.0,0,4.0,80,5926,2,6,2
1667,3170.98,1,4.0,38,2885,1,3,1
1668,722.8,1,4.0,34,3729,1,3,1
1669,0.0,0,4.0,16,297,1,1,0
1671,0.0,0,4.0,40,1473,1,3,0
1672,807.22,1,4.0,67,3595,2,4,2
1673,1104.84,1,2.0,22,304,0,1,1
1674,0.0,0,4.0,55,3877,3,4,2
1675,5207.360000000001,2,4.0,58,3208,2,5,2
1676,3942.9700000000003,2,4.0,25,1513,0,2,1
1677,0.0,0,4.0,59,2285,3,3,0
1678,0.0,0,4.0,21,2095,1,2,0
1679,0.0,0,4.0,48,3191,1,3,0
1680,0.0,0,4.0,15,2322,2,2,0
1681,407.71,1,4.0,40,2284,0,2,1
1682,2536.28,1,4.0,40,2541,2,3,1
1683,1929.0,1,3.3333333333333335,34,2170,1,3,1
1684,0.0,0,4.0,38,1793,0,2,0
1687,1318.78,1,2.5,19,353,0,2,1
1688,1141.31,1,4.333333333333333,58,2016,1,3,2
1689,0.0,0,4.0,45,1463,2,3,0
1690,3004.06,2,3.8,82,4981,0,5,2
1691,0.0,0,4.0,24,1118,1,2,0
1692,0.0,0,4.0,79,3730,4,5,2
1693,0.0,0,4.0,22,2532,1,2,0
1694,3849.17,1,4.0,36,2184,0,4,1
1695,725.39,1,4.5,6,755,0,2,1
1696,0.0,0,4.0,40,2993,2,3,0
1697,1989.62,1,3.6666666666666665,49,4479,1,3,2
1698,4020.0,2,3.5,41,1486,0,2,1
1699,1136.57,1,4.5,28,916,0,2,1
1700,0.0,0,4.0,11,745,1,2,0
1701,0.0,0,4.0,16,286,0,1,0
1702,805.1700000000001,2,5.0,12,1559,0,2,1
1703,2702.64,1,4.0,69,5090,2,4,2
1704,0.0,0,4.0,13,1288,1,1,0
1705,0.0,0,4.0,8,1537,0,1,0
1706,1735.8,1,3.8,61,3727,0,5,2
1707,0.0,0,4.0,20,2594,0,2,0
1708,1565.29,2,4.0,51,2687,0,3,1
1709,1876.09,1,4.0,13,1276,1,2,1
1710,6703.32,1,3.5,19,2218,0,2,1
1711,1730.48,3,4.0,62,4817,1,5,2
1712,3794.86,1,4.0,74,5878,1,6,2
1713,1641.2,1,4.0,38,2066,0,3,1
1714,0.0,0,4.0,18,570,1,1,0
1715,0.0,0,4.0,63,1350,1,4,0
1716,0.0,0,4.0,12,1832,1,2,0
1717,0.0,0,4.0,45,4379,1,4,0
1719,4606.89,2,2.3333333333333335,28,2935,0,3,1
1720,2791.04,1,4.25,56,3690,1,4,2
1721,0.0,0,4.0,5,618,1,1,0
1722,2146.9700000000003,2,2.5,32,3145,0,2,1
1723,365.57,1,3.6666666666666665,33,2459,2,3,0
1724,0.0,0,4.0,5,1138,1,1,0
1725,0.0,0,4.0,4,908,1,1,0
1726,0.0,0,4.0,36,4361,1,4,0
1727,0.0,0,4.0,45,4636,3,5,2
1728,4775.0,1,4.5,44,3443,0,2,1
1729,0.0,0,4.0,15,1161,0,1,0
1730,681.53,1,3.0,56,2273,1,3,1
1731,1130.1,1,3.3333333333333335,41,2007,1,3,1
1732,415.91,1,3.0,44,684,1,2,1
1733,688.34,1,4.5,31,1872,1,2,0
1734,0.0,0,4.0,64,5036,3,5,2
1735,0.0,0,4.0,39,1182,1,2,0
1736,2510.82,1,4.0,1,286,0,1,1
1737,0.0,0,4.0,42,1424,0,2,0
1738,13800.96,3,2.6666666666666665,44,4209,0,3,1
1740,0.0,0,4.0,34,299,0,2,0
1741,0.0,0,4.0,91,7288,2,5,2
1742,1286.8,1,3.0,12,3323,1,2,1
1743,0.0,0,4.0,42,1698,3,3,0
1744,0.0,0,4.0,8,1599,0,1,0
1745,1012.98,2,4.0,48,5034,1,4,2
1746,288.04,1,4.0,50,1660,1,3,0
1747,5489.889999999999,3,4.0,41,2435,0,3,1
1748,0.0,0,4.0,57,2501,0,3,0
1749,882.81,1,3.6666666666666665,36,1949,1,3,1
1750,0.0,0,4.0,2,1003,1,1,0
1751,1128.93,1,4.2,36,4989,2,5,2
1752,0.0,0,4.0,10,201,0,1,0
1753,0.0,0,4.0,2,1099,1,1,0
1754,0.0,0,4.0,32,4195,1,3,0
1755,0.0,0,4.0,15,1321,1,2,0
1756,666.3,1,4.5,19,1339,1,2,0
1757,794.94,1,3.0,23,1778,0,2,1
1758,0.0,0,4.0,14,891,0,1,0
1759,922.11,1,4.0,86,2443,1,4,2
1760,0.0,0,4.0,25,1068,0,2,0
1761,0.0,0,4.0,27,2811,3,3,0
1762,4314.87,1,4.0,14,829,1,2,1
1763,5219.03,1,3.8,37,3027,1,5,1
1764,1182.76,1,4.0,53,2566,2,4,2
1765,6114.2,3,3.75,53,4643,1,4,1
1766,606.83,1,3.75,62,4418,2,4,2
1767,537.62,1,4.0,47,497,0,2,1
1768,0.0,0,4.0,15,941,0,1,0
1769,0.0,0,4.0,16,1664,0,1,0
1770,678.33,1,4.0,8,3082,0,2,1
1772,0.0,0,4.0,38,4704,1,4,0
1773,4761.9400000000005,4,3.8,51,4740,1,5,1
1774,0.0,0,4.0,9,1154,2,2,0
1775,0.0,0,4.0,12,1746,1,1,0
1776,0.0,0,4.0,59,3302,3,4,2
1777,150.84,1,3.4,88,5584,3,5,2
1778,1006.0,1,4.0,17,346,0,1,1
1779,0.0,0,4.0,9,1449,1,1,0
1780,3213.85,1,4.0,37,4277,2,4,2
1781,752.89,1,3.8333333333333335,118,6285,3,6,2
1782,0.0,0,4.0,5,1028,1,1,0
1783,958.94,1,4.5,13,2950,1,2,1
1784,0.0,0,4.0,37,1146,2,3,0
1785,0.0,0,4.0,26,1930,1,2,0
1786,2626.37,2,4.5,31,489,0,2,1
1787,1424.09,1,4.0,24,513,1,3,1
1788,632.04,1,3.6666666666666665,43,2374,0,3,1
1789,4764.74,1,4.25,63,2820,1,4,1
1790,0.0,0,4.0,23,3058,1,2,0
1791,0.0,0,4.0,7,868,1,1,0
1792,0.0,0,4.0,22,580,1,1,0
1793,0.0,0,4.0,7,567,1,1,0
1794,0.0,0,4.0,15,2872,1,2,0
1795,527.61,1,3.75,47,1781,1,4,0
1797,2043.63,1,4.0,53,2555,1,4,2
1798,3230.25,1,3.6666666666666665,40,2397,1,3,1
1799,0.0,0,4.0,108,5945,3,6,2
1800,1153.65,1,3.3333333333333335,26,2849,0,3,1
1801,2547.22,1,4.0,26,2979,1,2,1
1802,1337.24,1,3.5,11,1979,1,2,1
1803,2206.11,1,4.0,97,6098,4,6,2
1804,0.0,0,4.0,32,2538,0,3,0
1805,0.0,0,4.0,21,1564,1,1,0
1806,0.0,0,4.0,4,1709,0,1,0
1807,0.0,0,4.0,34,3128,2,2,0
1808,506.2,1,4.0,49,2138,0,3,1
1809,0.0,0,4.0,10,182,0,1,0
1810,0.0,0,4.0,58,4267,1,4,2
1811,2675.0099999999998,2,4.25,80,4347,0,4,2
1812,1980.48,1,4.0,61,2896,1,3,1
1813,0.0,0,4.0,67,3250,3,5,2
1814,2276.38,2,4.0,76,6094,2,5,2
1815,1156.8,1,4.0,71,3580,1,4,2
1816,0.0,0,4.0,23,2178,1,2,0
1817,0.0,0,4.0,15,62,0,1,0
1818,0.0,0,4.0,32,963,2,2,0
1819,3192.12,1,4.0,20,2122,1,2,1
1820,0.0,0,4.0,41,3379,2,3,0
1823,2421.66,2,4.0,64,5532,3,5,2
1824,0.0,0,4.0,5,1677,0,1,0
1825,2864.42,2,3.75,63,4993,1,4,2
1826,0.0,0,4.0,72,5546,2,4,2
1827,0.0,0,4.0,7,1088,1,1,0
1829,1398.4,1,4.5,24,1035,1,2,1
1830,1788.8899999999999,2,5.0,12,873,0,2,1
1831,0.0,0,4.0,17,80,0,1,0
1832,1846.82,1,4.0,40,6107,1,6,2
1833,0.0,0,4.0,21,1680,1,2,0
1834,1904.63,2,4.0,40,4779,2,5,2
1835,177.68,1,4.0,24,2233,1,2,0
1836,0.0,0,4.0,12,434,1,1,0
1837,343.86,1,4.0,27,2062,1,2,0
1838,0.0,0,4.0,29,4424,2,3,0
1839,756.53,1,4.0,28,3112,1,3,0
1840,6283.03,2,3.0,19,2887,1,3,1
1841,689.02,1,4.333333333333333,45,2073,2,3,0
1842,2288.83,2,4.25,23,4281,1,4,1
1843,0.0,0,4.0,19,918,2,2,0
1844,0.0,0,4.0,30,1298,2,2,0
1845,0.0,0,4.0,27,1453,0,2,0
1846,2908.1,1,4.25,35,4459,1,4,1
1847,0.0,0,4.0,33,2479,2,3,0
1848,0.0,0,4.0,21,770,2,2,0
1849,0.0,0,4.0,34,341,2,2,0
1850,0.0,0,4.0,19,2043,1,2,0
1851,5448.2,1,4.333333333333333,38,748,1,3,1
1852,0.0,0,4.0,35,1872,1,3,0
1853,3799.8199999999997,2,3.8,62,2851,1,5,1
1854,4694.13,2,4.5,42,1810,0,2,1
1855,0.0,0,4.0,58,5001,2,6,2
1856,1251.12,1,4.25,63,2372,2,4,2
1857,0.0,0,4.0,61,5163,2,5,2
1858,0.0,0,4.0,40,2333,1,2,0
1859,0.0,0,4.0,59,3366,2,4,2
1860,0.0,0,4.0,13,305,1,1,0
1861,6969.4400000000005,2,4.0,85,7093,1,5,2
1862,787.95,1,4.0,46,3420,1,4,2
1863,0.0,0,4.0,34,2233,1,3,0
1864,0.0,0,4.0,30,2658,1,2,0
1865,934.29,1,5.0,2,975,0,1,1
1867,1414.74,1,3.6666666666666665,53,1833,2,3,2
1868,550.28,1,4.25,67,5200,1,4,2
1869,0.0,0,4.0,26,2045,2,2,0
1870,0.0,0,4.0,23,1438,1,2,0
1871,0.0,0,4.0,28,2883,2,2,0
1872,0.0,0,4.0,103,4892,2,5,2
1873,4479.51,1,4.5,41,1406,0,2,1
1874,742.85,1,4.0,33,3837,1,3,1
1875,0.0,0,4.0,24,776,1,1,0
1876,0.0,0,4.0,5,1091,1,1,0
1877,0.0,0,4.0,25,2296,1,2,0
1879,0.0,0,4.0,24,2867,1,2,0
1880,7776.56,1,4.333333333333333,28,2535,1,3,1
1881,2444.0,1,4.0,34,2572,2,3,1
1882,0.0,0,4.0,24,1632,1,1,0
1884,0.0,0,4.0,58,6188,4,6,2
1885,773.51,1,4.0,53,1444,2,3,2
1886,3758.12,1,5.0,15,1524,0,1,1
1887,0.0,0,4.0,21,1950,1,2,0
1888,0.0,0,4.0,13,2090,0,2,0
1889,3985.24,1,4.0,29,2502,1,2,1
1890,1673.45,1,4.0,46,4757,2,5,2
1891,0.0,0,4.0,80,3675,2,5,2
1892,0.0,0,4.0,21,1431,1,1,0
1893,0.0,0,4.0,22,408,1,1,0
1894,3616.48,1,5.0,21,1530,0,1,1
1895,0.0,0,4.0,14,1758,1,1,0
1897,0.0,0,4.0,16,1682,1,1,0
1898,0.0,0,4.0,20,2855,1,3,0
1899,3473.2,1,4.0,47,3718,1,4,1
1900,0.0,0,4.0,54,4180,1,4,2
1901,0.0,0,4.0,43,2883,1,3,0
1902,0.0,0,4.0,27,1513,1,2,0
1903,611.98,1,4.333333333333333,32,3279,1,3,0
1904,0.0,0,4.0,25,1896,1,2,0
1905,0.0,0,4.0,23,561,0,1,0
1906,0.0,0,4.0,24,1564,1,3,0
1907,0.0,0,4.0,22,1223,0,1,0
1908,619.54,1,4.333333333333333,36,3756,1,3,0
1909,0.0,0,4.0,15,3100,2,3,0
1910,0.0,0,4.0,49,5986,4,6,2
1912,0.0,0,4.0,34,2286,1,3,0
1913,0.0,0,4.0,5,34,1,1,0
1914,337.89,1,3.75,45,5238,1,4,2
1915,1722.87,1,3.6666666666666665,81,6896,1,6,2
1916,211.63,1,4.0,75,6623,3,5,2
1917,0.0,0,4.0,8,2641,0,2,0
1918,0.0,0,4.0,13,2101,0,2,0
1919,0.0,0,4.0,4,680,1,1,0
1920,0.0,0,4.0,54,3309,1,3,0
1921,0.0,0,4.0,75,5318,4,5,2
1922,742.32,1,4.5,19,2528,1,2,0
1923,2511.84,1,4.333333333333333,38,2401,2,3,1
1924,0.0,0,4.0,29,1790,1,2,0
1925,0.0,0,4.0,37,1303,0,2,0
1926,3901.2299999999996,3,3.875,94,7430,2,8,2
1927,944.91,1,4.25,38,3029,1,4,2
1928,0.0,0,4.0,46,551,1,2,0
1929,2165.5699999999997,2,4.666666666666667,49,3454,1,3,1
1930,1232.25,2,4.0,56,3716,1,4,2
1931,0.0,0,4.0,28,2010,0,2,0
1933,0.0,0,4.0,2,1701,0,1,0
1934,3780.33,2,4.25,51,4436,1,4,1
1935,0.0,0,4.0,43,5331,2,4,2
1936,1525.02,1,3.75,44,3685,0,4,1
1937,450.44,1,3.0,40,3277,1,3,1
1938,0.0,0,4.0,61,4242,2,4,2
1940,0.0,0,4.0,21,2283,0,2,0
1941,4066.58,3,4.0,68,6386,2,6,2
1942,0.0,0,4.0,23,1426,1,1,0
1943,5817.66,2,4.0,77,3178,1,5,2
1944,0.0,0,4.0,20,807,0,1,0
1945,740.14,1,4.5,4,2289,1,2,0
1946,442.42,1,3.75,37,4351,1,4,2
1947,2008.35,1,4.25,60,3918,0,4,1
1948,3147.14,1,4.5,32,103,1,2,1
1949,0.0,0,4.0,56,2718,3,4,2
1950,3595.68,1,4.0,63,4004,1,5,2
1951,5702.030000000001,4,4.25,47,2121,0,4,1
1952,0.0,0,4.0,54,6371,4,5,2
1953,4341.24,2,4.25,57,3742,2,4,2
1954,0.0,0,4.0,7,335,1,1,0
1955,2123.25,1,2.5,30,1502,1,2,1
1956,1135.6,1,4.0,18,2601,2,3,0
1957,2259.73,2,4.333333333333333,21,2404,1,3,1
1958,3011.63,2,4.333333333333333,46,2863,1,3,1
1959,825.0,1,4.333333333333333,15,2980,1,3,0
1960,7002.41,2,3.4,88,3077,2,5,2
1961,0.0,0,4.0,20,1858,0,2,0
1962,0.0,0,4.0,8,1083,0,1,0
1963,1399.0,1,3.3333333333333335,40,1128,1,3,1
1964,0.0,0,4.0,14,2427,0,2,0
1965,1619.46,1,4.142857142857143,65,7008,3,7,2
1966,2704.6,1,3.75,39,1867,1,4,1
1967,0.0,0,4.0,58,1186,3,3,0
1968,0.0,0,4.0,38,2304,0,2,0
1969,3084.52,1,4.25,45,3227,1,4,1
1970,0.0,0,4.0,13,49,1,1,0
1971,1431.76,1,4.0,33,2931,2,5,2
1972,0.0,0,4.0,24,1947,1,2,0
1973,10467.41,2,3.6,92,5522,2,5,2
1974,1278.26,2,4.0,78,4166,1,4,2
1975,0.0,0,4.0,8,1466,0,1,0
1976,0.0,0,4.0,1,1154,1,1,0
1977,6820.77,3,3.4,58,4284,0,5,1
1978,0.0,0,4.0,24,1808,1,2,0
1979,6200.4,1,4.5,11,2920,0,2,1
1980,0.0,0,4.0,8,609,1,1,0
1981,0.0,0,4.0,46,5033,3,5,2
1982,1212.63,1,4.0,54,4420,3,5,2
1983,0.0,0,4.0,36,5279,4,4,2
1984,0.0,0,4.0,3,131,0,1,0
1985,4485.96,1,3.6666666666666665,112,6967,5,6,2
1986,723.1,1,3.8333333333333335,80,3129,3,6,2
1987,564.16,1,4.0,35,2191,0,2,1
1988,0.0,0,4.0,4,536,1,1,0
1989,0.0,0,4.0,6,1116,0,1,0
1990,4020.52,1,3.0,13,1454,0,1,1
1991,0.0,0,4.0,31,2837,1,3,0
1992,0.0,0,4.0,25,2088,1,2,0
1993,756.09,2,3.75,68,2681,1,4,2
1994,355.84,1,3.5,20,3349,1,2,1
1995,493.96,1,4.333333333333333,27,2932,2,3,0
1996,3338.77,1,4.0,72,5694,4,6,2
1997,2431.34,1,4.25,54,3279,1,4,2
1998,0.0,0,4.0,59,2268,1,3,0
1999,0.0,0,4.0,19,1668,1,1,0
2000,0.0,0,4.0,25,442,1,2,0
2001,0.0,0,4.0,6,1751,1,1,0
2002,1472.05,2,4.0,86,4464,2,5,2
2003,0.0,0,4.0,54,3256,4,4,2
2004,315.81,1,3.0,24,2050,1,2,1
2005,0.0,0,4.0,37,1519,1,2,0
2006,0.0,0,4.0,14,1293,0,2,0
2007,0.0,0,4.0,30,1629,1,2,0
2008,2099.95,2,4.2,68,4331,1,5,2
2009,4369.6,2,4.0,72,3743,0,4,1
2010,0.0,0,4.0,17,2083,1,2,0
2011,0.0,0,4.0,25,1557,0,2,0
2013,1609.31,2,3.3333333333333335,42,2609,0,3,1
2014,232.87,1,4.0,53,3213,1,4,2
2015,0.0,0,4.0,32,3082,2,2,0
2016,0.0,0,4.0,7,566,1,1,0
2017,325.76,1,4.0,23,2123,0,3,1
2018,0.0,0,4.0,25,2356,0,2,0
2019,0.0,0,4.0,4,3316,1,2,0
2020,3592.26,1,4.0,53,2667,2,3,1
2021,0.0,0,4.0,44,2779,2,3,0
2022,0.0,0,4.0,11,1789,2,2,0
2023,0.0,0,4.0,75,1939,4,4,2
2025,407.23,1,4.333333333333333,39,3164,0,3,1
2026,7683.26,2,4.0,80,7388,2,7,2
2027,1507.9,1,4.25,46,3518,2,4,2
2028,0.0,0,4.0,30,3359,1,2,0
2029,970.4,1,4.0,63,3643,1,6,2
2030,415.02,1,3.3333333333333335,22,2679,0,3,1
2031,0.0,0,4.0,6,592,0,1,0
2032,0.0,0,4.0,5,1261,1,1,0
2033,0.0,0,4.0,22,1849,2,2,0
2034,0.0,0,4.0,20,1598,1,1,0
2035,2652.92,1,4.0,80,5224,2,5,2
2036,522.43,1,3.0,47,2305,0,2,1
2037,3138.17,1,4.0,83,5150,1,4,2
2038,0.0,0,4.0,1,356,0,1,0
2039,1490.94,2,3.8,38,5139,2,5,2
2040,0.0,0,4.0,11,1402,0,1,0
2041,8680.05,2,3.0,52,3658,0,3,1
2042,0.0,0,4.0,53,2689,2,4,0
2043,0.0,0,4.0,26,1975,0,2,0
2044,843.44,1,4.0,24,391,0,2,1
2045,0.0,0,4.0,15,1473,1,1,0
2046,898.84,1,4.0,25,2562,1,2,1
2047,0.0,0,4.0,4,52,1,1,0
2048,1290.46,1,3.75,38,2968,1,4,1
2049,0.0,0,4.0,25,2104,1,2,0
2050,0.0,0,4.0,15,1308,2,2,0
2051,507.47,1,4.5,41,2095,1,2,0
2052,0.0,0,4.0,32,2981,2,3,0
2053,1988.96,2,3.5,47,3564,1,4,1
2054,433.5,1,4.0,22,2580,0,2,1
2055,213.01,1,3.6,34,3411,2,5,2
2056,0.0,0,4.0,40,2742,2,3,0
2057,2175.32,1,4.0,39,872,1,2,1
2058,1955.16,1,4.0,22,441,0,1,1
2060,0.0,0,4.0,42,1827,0,3,0
2061,0.0,0,4.0,32,2507,1,2,0
2062,0.0,0,4.0,2,83,0,1,0
2063,1665.32,1,4.2,27,2583,3,5,2
2064,4722.15,1,4.2,81,5948,1,5,2
2065,0.0,0,4.0,13,347,0,1,0
2066,2298.8,2,4.2,75,4505,1,5,2
2067,0.0,0,4.0,49,4118,3,4,2
2068,319.95,1,4.0,15,995,0,1,1
2069,2338.08,2,4.166666666666667,68,6929,1,6,2
2070,0.0,0,4.0,83,4064,2,4,2
2071,0.0,0,4.0,45,3091,1,3,0
2072,1600.6,2,3.8,45,4263,0,5,1
2073,3105.8,1,3.5,18,3166,0,2,1
2074,5171.09,2,4.142857142857143,107,5712,4,7,2
2075,0.0,0,4.0,9,315,0,1,0
2076,2587.71,1,3.5,70,3073,1,4,2
2077,1295.93,1,4.0,24,2643,2,3,0
2078,482.55,1,3.0,12,187,0,1,1
2079,863.97,1,3.75,42,3170,3,4,2
2080,0.0,0,4.0,17,2163,1,2,0
2081,3992.52,1,4.0,32,2184,1,3,1
2082,6424.95,2,3.3333333333333335,49,1633,0,3,1
2083,0.0,0,4.0,59,2322,1,5,0
2084,0.0,0,4.0,14,1747,0,1,0
2085,0.0,0,4.0,70,3536,1,4,2
2087,0.0,0,4.0,31,2642,2,3,0
2088,0.0,0,4.0,8,406,0,1,0
2089,679.29,1,4.333333333333333,29,1683,1,3,0
2091,0.0,0,4.0,32,2035,1,2,0
2092,0.0,0,4.0,20,1073,1,1,0
2093,0.0,0,4.0,12,1426,0,1,0
2095,0.0,0,4.0,25,4718,3,3,0
2096,0.0,0,4.0,20,1829,2,2,0
2097,4193.98,3,3.8,62,3129,2,5,2
2098,0.0,0,4.0,18,3435,2,3,0
2100,0.0,0,4.0,23,2360,1,2,0
2101,0.0,0,4.0,39,1877,1,2,0
2103,0.0,0,4.0,17,739,1,2,0
2104,0.0,0,4.0,53,5181,2,4,2
2106,539.16,1,3.3333333333333335,28,2955,2,3,0
2107,2090.28,1,4.0,48,1069,2,3,1
2108,0.0,0,4.0,11,2265,1,2,0
2110,0.0,0,4.0,21,2098,1,3,0
2111,0.0,0,4.0,11,1966,0,3,0
2112,0.0,0,4.0,38,2140,2,2,0
2113,1287.54,1,4.2,58,3965,4,5,2
2114,1299.41,1,4.0,113,10202,5,8,2
2115,1159.48,1,3.5,61,6536,3,6,2
2116,545.1,1,4.142857142857143,73,8212,5,7,2
2117,1873.58,1,4.333333333333333,25,1692,1,3,1
2119,1731.77,2,3.8333333333333335,84,6330,0,6,2
2120,4068.52,1,4.0,50,2781,1,3,1
2121,1081.49,2,5.0,32,1453,0,2,1
2123,414.46,1,3.0,17,2535,1,2,1
2124,0.0,0,4.0,22,962,2,2,0
2125,0.0,0,4.0,27,774,2,2,0
2126,0.0,0,4.0,13,1533,1,1,0
2127,0.0,0,4.0,22,534,0,1,0
2128,0.0,0,4.0,12,2230,0,2,0
2129,0.0,0,4.0,44,1357,1,3,0
2130,1295.7,1,4.0,69,4461,2,4,2
2131,648.46,1,4.0,43,1682,2,3,0
2132,1207.19,1,4.25,28,3358,1,4,1
2133,0.0,0,4.0,23,1396,0,1,0
2134,0.0,0,4.0,26,4849,3,4,2
2135,390.76,1,4.25,41,4187,1,4,2
2136,2507.7,1,4.5,39,2179,1,2,1
2137,0.0,0,4.0,22,1765,1,1,0
2138,0.0,0,4.0,43,1611,2,2,0
2139,0.0,0,4.0,79,5062,2,4,2
2140,3053.3,1,4.0,18,1180,1,2,1
2141,4993.64,1,4.0,43,4574,2,3,1
2142,0.0,0,4.0,39,6703,4,5,2
2143,1030.14,1,5.0,5,1361,0,1,1
2144,251.92,1,5.0,24,931,0,1,1
2145,0.0,0,4.0,48,4757,3,4,2
2146,0.0,0,4.0,65,4827,2,5,2
2147,2638.53,1,3.75,53,4030,2,4,2
2148,0.0,0,4.0,26,1550,1,3,0
2149,0.0,0,4.0,36,1522,2,3,0
2150,0.0,0,4.0,37,3792,3,3,0
2151,7503.79,3,4.25,48,3897,0,4,1
2152,0.0,0,4.0,35,2375,2,2,0
2153,0.0,0,4.0,42,4186,3,5,2
2154,304.51,1,3.8,80,3080,3,5,2
2155,5645.68,3,3.6,81,4821,0,5,1
2156,1314.3600000000001,2,4.0,38,3419,1,3,1
2157,1499.4299999999998,2,4.0,49,4375,2,4,2
2158,0.0,0,4.0,21,1241,0,1,0
2159,0.0,0,4.0,91,7208,6,6,2
2161,0.0,0,4.0,24,3203,1,2,0
2162,0.0,0,4.0,53,2668,4,4,2
2163,1255.83,2,4.2,44,3833,3,5,2
2164,2502.0,1,4.25,67,2824,2,4,2
2165,1361.19,1,4.25,41,3883,1,4,2
2166,0.0,0,4.0,55,2735,2,3,0
2167,667.13,2,4.5,72,3158,2,4,2
2168,0.0,0,4.0,27,4147,1,3,0
2169,633.88,1,4.2,80,4024,3,5,2
2170,7742.3,2,3.8,37,3160,2,5,1
2171,0.0,0,4.0,16,1572,0,1,0
2173,0.0,0,4.0,29,2431,1,2,0
2174,0.0,0,4.0,1,1764,1,1,0
2175,0.0,0,4.0,40,2749,2,4,0
2176,563.42,1,4.0,37,3169,0,2,1
2177,427.52,1,4.0,41,2184,0,3,1
2178,0.0,0,4.0,35,3024,2,4,0
2179,255.85,1,4.0,7,2453,1,2,0
2180,1217.97,1,3.6666666666666665,39,3176,1,3,1
2181,0.0,0,4.0,9,706,1,2,0
2182,597.85,1,5.0,9,707,0,1,1
2183,2957.16,1,3.0,3,1644,0,1,1
